	Unnamed: 0	id	like_ratio	dislike_ratio	views_to_days	duration	comment_count	peaks_count	heightxwid	label	comments_sim_score
26133	1027	kFfHM5EaLNY	0.036524096738723366	0.016337447233590048	949.7465909090907	169.0	1214	5.0	9.360520544998684e-05	0.0	0.8293335437774658
26135	1029	LYYplWMe2aI	0.022683064566731505	0.03083109919571045	179.0674157303371	211.0	143	2.0	0.00021192746718769241	0.0	0.8749058842658997
26142	1036	VVWhUdXDdHA	0.030141672759377024	0.0241179097811523	76.30631578947369	117.0	132	1.0	0.00733335652613039	0.0	0.5750952959060669
26144	1038	rDQ73UtVsVE	0.020239901853047037	0.057278266756939734	712.6533149171271	721.0	715	1.0	0.011632632091861248	0.0	0.5406010150909424
26145	1039	fVA2v7Sph8Q	0.017590906494085887	0.028383864011163263	1589.086222627737	1194.0	0	1.0	0.019812826391174685	0.0	0.5293072462081909
26148	1042	a4oCcn7zH8s	0.014042933546319613	0.03242368966693788	19775.580037664786	263.0	14526	1.0	0.008996658324380433	0.0	0.6884667873382568
26149	1043	J7vBeHI2BOA	0.0906363517472785	0.0050780998907244326	4269.258333333333	226.0	1555	1.0	0.03696232053586817	0.0	0.5455318093299866
26151	1045	1NcqlIKu6rg	0.014091858037578288	0.12903225806451613	19.16	126.0	1	1.0	0.0039329471991940606	0.0	0.623766303062439
26153	1047	CDogoj4TN0c	0.013277250972213408	0.010115842714961656	194.11512319456244	233.0	341	1.0	0.026153836563349814	0.0	0.4309976398944855
26155	1049	wipE8oKTzts	0.019866412981979158	0.04833651197287561	1567.6484049930652	394.0	6521	2.0	0.11542046503093847	0.0	0.5245276093482971
26169	1063	1Kgtoh1nhNE	0.04689312608881111	0.01101395661678157	115.06743119266056	1366.0	1610	1.0	0.002756336393227096	0.0	0.8751512765884399
26170	1064	Cgv8fbAbWOA	0.01572511592206324	0.04186868686868687	2786.1755196304853	331.0	3400	2.0	0.005694469219352746	0.0	0.6632552742958069
26175	1069	yAHypkGO1C0	0.022606844386671508	0.04054188231497685	15334.159192825113	731.0	9243	1.0	0.04111729568648532	0.0	0.4937693774700165
26183	1077	elbJjro_vqU	0.011113476908376134	0.5468501852832186	1774.7373271889398	171.0	23	1.0	0.002204013696163039	0.0	0.44108885526657104
26189	1083	3n8cUsGqFPk	0.08273860717316643	0.041882399498730336	226.6894770819884	955.0	1391	1.0	0.022383509940096108	0.0	0.5175931453704834
26190	1084	Vof5t92yx8I	0.02601139548193912	0.013727221642450028	2724.989102564103	111.0	1698	1.0	0.0018472509673400847	0.0	0.7539065480232239
26193	1087	LZmUnPRtXh0	0.04325437693099897	0.02302158273381295	256.1749773345422	570.0	883	8.0	0.003410778831642204	0.0	0.4873062372207642
26195	1089	UYpauZKFVIQ	0.0077746344141668205	0.041840409401061415	1724.7307692307693	200.0	500	2.0	0.014208221946192943	0.0	0.4320622086524963
26201	1095	4UysisvIPdA	0.03823285372272859	0.007569112822012149	858.2717508055853	602.0	7527	1.0	0.01483678630133206	0.0	0.4992194175720215
26205	1099	D4-BHvZhqRY	0.05656812953738149	0.01777608429144164	1142.9651035986915	332.0	2725	1.0	0.003564214241769944	0.0	0.806364893913269
26211	1105	tfoEQn_L0fg	0.02353514550285346	0.017716535433070866	210.61920529801327	1702.0	171	1.0	0.013255341801626542	0.0	0.6841370463371277
26228	1122	bl_nvrsfoP4	0.0033597046420910585	0.22430679422733907	16403.74884792627	1016.0	10071	1.0	0.006409845434987365	0.0	0.7123422622680664
26231	1125	pIALhn1rddM	0.02369942628618415	0.021027929165830392	1322.56549678695	308.0	2799	2.0	0.0006813027289832055	0.0	0.8072907328605652
26243	1137	ZLYYRqU_iqE	0.015485140820915056	0.02340495867768595	127184.29166666669	177.0	9160	1.0	0.0015823205556256565	0.0	0.5567139983177185
26244	1138	ZX5I5fJP84A	0.0014416551519025017	0.1552308896425776	3926.625	365.0	0	1.0	0.006199308042059833	0.0	0.8194522261619568
26245	1139	S1VrjbwrxRg	0.0009940125567545288	0.17895258877206904	31760.722349351636	457.0	0	2.0	0.0005761338019518921	0.0	0.8588132262229919
26248	1142	lgUf_5m3dls	0.03974478509661968	0.026421854008060904	719.7236842105265	108.0	192	1.0	0.16219210884451452	0.0	0.8055208921432495
26253	1147	Lmv3EB7NYUA	0.008716805052598964	0.029580607154496	5835.692509855453	339.0	6160	1.0	0.015670122941562753	0.0	0.6482954621315002
26254	1148	3QlpTjAFg-M	0.028886224810184394	0.014965324248692057	12812.434285714287	369.0	2477	2.0	0.0001671427193300357	0.0	0.5889600515365601
26261	1155	VSP3k2wsF2o	0.005853920515574651	0.08786610878661087	11.784810126582279	1190.0	110	1.0	0.019839917338896625	0.0	0.5774861574172974
26262	1156	ZWIpqQ7yeRg	0.0327083826076751	0.01790971013558521	1516.4009766684753	1433.0	24420	1.0	0.010597835821657941	0.0	0.5476074814796448
26263	1157	DqS1jVG7tbg	0.06042870173304956	0.03791851553045583	202.2518301610542	614.0	1188	1.0	0.02765753530942086	0.0	0.8341721892356873
26265	1159	uD46h--dY_Q	0.024207119741100326	0.05076142131979696	141.74311926605503	756.0	140	1.0	0.00784143821651173	0.0	0.5141651034355164
26266	1160	XIH85H-Be3I	0.027250704066915484	0.019372560358536937	818.7861842105265	1405.0	699	1.0	0.04554837103036805	0.0	0.4569698870182037
26287	1181	FRbZifH4hXk	0.03212886766352774	0.0115	6981.779847586791	377.0	82605	2.0	0.0008105897095119834	0.0	0.8375374674797058
26292	1186	I7pJuqJRJtk	0.01284058677823838	0.03473227206946455	775.2935323383084	545.0	859	1.0	0.016606673799048368	0.0	0.5742222666740417
26295	1189	mJteW-XtsnA	0.02011044398346542	0.010673353920126008	7731.8957654723135	387.0	9875	1.0	0.038101881163806715	0.0	0.3672116994857788
26296	1190	G7dJnUfOJP4	0.019724899901047845	0.08454987834549878	541.1312056737588	5602.0	0	2.0	0.0075328401196210265	0.0	0.4262036979198456
26297	1191	O8tWkXDbUGE	0.016320267245918906	0.013368152707828141	575.3183431952663	399.0	1465	1.0	0.0017914949241300629	0.0	0.5155243277549744
26305	1199	W6XtAB5B_ug	0.03883983999798398	0.014873087087456209	18423.875	694.0	9517	2.0	0.013809712320702936	0.0	0.7009657621383667
26306	1200	uvp4UrAsfrM	0.099438202247191	0.06842105263157895	0.8738340697103584	262.0	5	2.0	0.005968924789199849	0.0	0.4785222411155701
26315	1209	HBpTGPyw9Kg	0.00692020997894279	0.02370990237099024	83.25349794238683	361.0	20	1.0	0.29285682717438616	0.0	0.5309994220733643
26322	1216	j1ggQI-hFKQ	0.0062377690802348324	0.08928571428571429	5.498318762609282	257.0	6	3.0	0.002817060879037627	0.0	0.8510614037513733
26334	1228	i-WYT2UotIc	0.026105743776650883	0.011232412071007936	11265.579214195182	348.0	19922	1.0	0.00948818641957058	0.0	0.7221627831459045
26348	1242	4NbVK42NWck	0.004824314545308354	0.044048734770384255	119.65421618562536	1312.0	73	8.0	0.0010894231758182848	0.0	0.7147049307823181
26356	1250	NFP8UwYq1sw	0.005194699782877782	0.015384615384615384	106.7018249304052	82.0	476	1.0	0.01772373927090215	0.0	0.7315394878387451
26357	1251	D6E9WvooT6A	0.008907926554932711	0.035388220085642734	738.8461962513782	1288.0	1319	2.0	0.01094981749647686	0.0	0.4370285868644713
26369	1263	HcUNpBzDlck	0.010011528426673138	0.15816326530612246	23.782106782106787	155.0	7	1.0	0.00018176794065604708	0.0	0.9695523381233216
26370	1264	C-9NZbR3OUA	0.014772621304901931	0.04807210816224337	533.9585062240664	452.0	603	1.0	0.004968207278459533	0.0	0.8006703853607178
26374	1268	tECX4Ty9wrs	0.026670218032328188	0.00838448597280953	6648.078048780489	808.0	6667	2.0	0.0020546907426459864	0.0	0.4914681613445282
26378	1272	7vNDWArxOQ8	0.08163265306122447	0.0	0.5697674418604651	529.0	0	1.0	0.040578670297682536	0.0	0.43004360795021057
26393	1287	IiAOOF7sUhg	0.05545330392021997	0.03187233703947511	13188.174863387978	1169.0	9669	2.0	0.005326524540908534	0.0	0.5036253333091736
26408	1302	LpO-hWrNoGQ	0.02904672143780157	0.023892869853445024	40040.031645569616	175.0	80479	9.0	0.00023044779742053208	0.0	0.6485246419906616
26419	1313	Zip46b_qLEo	0.021393229517365067	0.07183117954357987	2096.9468438538206	506.0	1898	1.0	0.0014882012369155033	0.0	0.6476386785507202
26426	1320	zah0qY9oYds	0.011385091411742812	0.04753981459472308	513.048833819242	232.0	0	19.0	0.00022612933289834703	0.0	0.4728355407714844
26427	1321	uQcqoDcBbEA	0.023830639393505937	0.012448132780082987	28.076305220883533	417.0	211	6.0	0.00047620985039338007	0.0	0.8699747920036316
26430	1324	MZmyPtN_Hvw	0.01302770269623408	0.10150541420899728	765.7942326490712	346.0	5418	1.0	0.00010086169084125572	0.0	0.4099922776222229
26431	1325	T_3zQh1I25I	0.04379406780749854	0.03189463829250076	1572.9408682634728	251.0	12286	10.0	0.004350230113591019	0.0	0.7232561707496643
26435	1329	z00Qtm7ROkw	0.07233810465049156	0.04022290302133953	888.3766578249338	493.0	2437	1.0	0.0002896687732513225	0.0	0.3313698768615723
26436	1330	22eIG1wpe_c	0.03999389650308273	0.009488918593329702	7796.254545454544	427.0	7128	1.0	0.011045795963683916	0.0	0.8531491756439209
26438	1332	buyV16E0NN4	0.004498020870816841	0.5348837209302325	106.37320574162679	2300.0	132	1.0	0.0010478354146877564	0.0	0.8602120876312256
26439	1333	_-wKqrOOQYA	0.0219374805796782	0.03780190468251818	1335.503807106599	602.0	2294	1.0	0.03745119442986195	0.0	0.5998589992523193
26453	1347	zvkmeE4efW4	0.033085497166083895	0.015031942878617059	318.14859437751005	2431.0	521	7.0	0.013519793954575629	0.0	0.5820407271385193
26454	1348	O7LGobI7K1M	0.007029781827210331	0.04963403476669717	1773.6136534133536	1157.0	12269	2.0	0.0002100474218455956	0.0	0.916839063167572
26456	1350	n-8xmO-gyek	0.00548576993090489	0.037518780854260574	2976.7807720320466	607.0	2053	3.0	0.0022646565942276327	0.0	0.5494220852851868
26465	1359	mNHq7T9YHHs	0.015997020211366397	0.013924218335983042	4132.041740674956	112.0	1264	3.0	0.02968036354749528	0.0	0.5286324620246887
26467	1361	_kKFu_q9CJY	0.002300340968382191	0.35989216714093153	26090.066198595792	129.0	517	2.0	0.014333751570137391	0.0	0.6413779258728027
26470	1364	wBnQ40cd71E	0.017960492967869328	0.13609898107714702	330.8610763454318	222.0	470	2.0	0.0338438880204288	0.0	0.4091759920120239
26473	1367	SWwTNGZQAHY	0.018399210633234662	0.03243037008775276	403.01754385964915	862.0	93	8.0	0.00023148882534270734	0.0	0.8702561259269714
26483	1377	uUbfylvd_J0	0.04940268720631731	0.0157103499951358	25875.295698924725	1046.0	0	1.0	0.003026094493630197	0.0	0.6713162064552307
26484	1378	gMfnKt8ZcSI	0.12172177425767768	0.017207062600321028	92.33039647577093	362.0	1308	2.0	0.07553283693003862	0.0	0.7597854733467102
26494	1388	oS830cxjVFk	0.01679758265704514	0.014545368073115248	8009.939393939395	619.0	16486	1.0	0.0025423263917677442	0.0	0.41259923577308655
26497	1391	JJnWrA8lock	0.009993808184059877	0.007551240560949298	126.88766368022054	6.0	47	1.0	0.008234124164466589	0.0	0.3894621431827545
26510	1404	KYo_HjOv0fs	0.04078379648613465	0.03710686397169852	3959.8350217076704	586.0	9294	1.0	0.0036314195203290523	0.0	0.4689208567142487
26528	1422	qYvXk_bqlBk	0.02191067306073677	0.019624465296656825	3941.5991416309007	916.0	1914	1.0	0.049043467244061466	0.0	0.4648208618164063
26544	1438	Fez6Akg-iU0	0.15321644634805207	0.002940979881023996	54.91201353637902	994.0	324	1.0	0.1038608616148444	0.0	0.4577499032020569
26545	1439	swkOeoEcKW0	0.01707803540264273	0.015421134484734388	1631.9082483781278	342.0	2233	2.0	0.0140042377637917	0.0	0.5133222341537476
26546	1440	Rz57UBa7m4Y	0.0222138999680256	0.03543148285744613	2213.621212121212	652.0	5623	1.0	0.0012382515541865795	0.0	0.7763590812683105
26569	1463	aHpldWLo-6c	0.014753146932970702	0.03415665331553182	8527.780193236715	178.0	2075	2.0	0.005993617442254796	0.0	0.3673704862594605
26573	1467	rhgyXe2TwH0	0.027316500667559782	0.016639525468754263	9288.612676056338	595.0	12761	1.0	0.038807546027607706	0.0	0.5790441036224365
26578	1472	pLlv2o6UfTU	0.05859942913771311	0.009826531635415622	643.1946564885496	814.0	777	1.0	0.013225413948086098	0.0	0.5300197601318359
26580	1474	IUHLWdOuq1I	0.0076288423103753784	0.02519933804723936	769.3319746376811	226.0	1117	1.0	0.004325984282335932	0.0	0.44633716344833374
26588	1482	yOAIU253V3U	0.005071499833721317	0.44036697247706413	20.773747841105358	763.0	18	1.0	0.008409833768724909	0.0	0.5020068287849426
26597	1491	pSBcXTgkzXw	0.01784756913302502	0.01896146268087541	12656.229268292684	392.0	1562	6.0	0.019438311286669143	0.0	0.6965987086296082
26599	1493	3JT3ic-Q8Yc	0.07203718048024788	0.023030303030303033	147.8678414096916	123.0	161	1.0	0.0010862669384801122	0.0	0.5637446641921997
26608	1502	9_E_bW2ZV18	0.04342476565071128	0.010101701099101565	1735.560763888889	1022.0	5526	1.0	0.11003189578434924	0.0	0.8653513789176941
26616	1510	jQ8tKkAPCts	0.004309387356168644	0.11818181818181818	79.67787610619469	698.0	19	5.0	0.0014616908829361008	0.0	0.6181349158287048
26622	1516	VREnTCTeS4k	0.004588688891360489	0.05687059071285669	90368.14351851851	236.0	5143	1.0	0.008576125383462729	0.0	0.6810601949691772
26637	1531	Vwu2tbcsJL0	0.02405781521978689	0.015280526533805863	3854.02383531961	665.0	4188	1.0	0.05885982265566956	0.0	0.6464943885803223
26651	1545	DnaDRr9EAFo	0.0957270388394656	0.014424994814022882	1680.260416666667	699.0	1473	8.0	0.00567568778482185	0.0	0.7554695010185242
26653	1547	QG--Xld1p1c	0.016971279373368148	0.13333333333333333	75.75824175824175	807.0	9	1.0	0.009793256014240291	0.0	0.4164692759513855
26662	1556	kn8EyDJQHbk	0.058722000116632436	0.07903662207995123	1087.7955947136563	1010.0	4993	1.0	0.029202633069325832	0.0	0.5195977687835693
26667	1561	_qXOsONiLm0	0.042668632159585336	0.01423459618945981	13887.40566037736	1125.0	7028	7.0	0.0030381809386178893	0.0	0.6517710685729979
26668	1562	D4sZBE95CbE	0.07138744292901388	0.016979016498478296	71.57993338884262	3918.0	0	1.0	0.024996412001789474	0.0	0.7351968884468079
26670	1564	nTl3ePEmhi4	0.006945485686762942	0.050451694228518265	1245.9488512035014	1014.0	0	1.0	0.0747675248932689	0.0	0.44642215967178345
26671	1565	SQQpkYbk294	0.016437170232928157	0.04497564291378724	378.49594095940967	1190.0	501	8.0	0.0036147457542345155	0.0	0.7163910269737244
26683	1577	g80YUg6g7bc	0.0020850550559420454	0.2908979089790898	394.98785714285714	141.0	17	1.0	0.00035633979568474314	0.0	0.5353305339813232
26696	1590	adc0cOqE4qs	0.04992226462333677	0.005830317651789305	76.31278890600926	174.0	79	1.0	0.045726501776660274	0.0	0.7673265933990479
26714	1608	IJkb2gy7P0M	0.03280035164745036	0.011547076542828454	3692.39905362776	2938.0	16243	1.0	0.011617643879054758	0.0	0.8482231497764587
26721	1615	GphEZNEHi2M	0.023775886073022997	0.05299774913034581	201.08574380165288	260.0	123	3.0	0.009102754799630805	0.0	0.3929286003112793
26730	1624	WTXESaawPQQ	0.010516570620176005	0.06820276497695853	46.87176986835689	177.0	41	3.0	0.0018727464215055282	0.0	0.8495202660560608
26734	1628	oIGBBPspTKM	0.016215607691268518	0.03998933617701946	144.48275862068962	1132.0	203	1.0	0.0196439235533268	0.0	0.6146364808082581
26759	1653	623AC6a6org	0.038453613877486505	0.013657162617965308	17232.183501683503	98.0	11906	1.0	0.0124619960290204	0.0	0.817941427230835
26762	1656	7-UujkXuhoU	0.0137980658652436	0.030804574985795807	5767.630831643001	349.0	2459	24.0	0.001358519854924326	0.0	0.6124771237373352
26767	1661	vTvW4AOsdi8	0.023759562286867632	0.024288577154308617	1576.304615384615	3429.0	0	1.0	0.003236788313358925	0.0	0.5064729452133179
26770	1664	LZsjrOyaMEo	0.006281465729038286	0.032266070985356166	221.9217018233822	162.0	819	1.0	0.00032574581867600216	0.0	0.6840598583221436
26773	1667	Ny7fULat8ws	0.005691609383040903	0.05071602319073834	23353.108834827144	141.0	4065	1.0	0.009916727739681372	0.0	0.3856458067893982
26777	1671	xO-JCAJlCnA	0.009051104085283352	0.02405472729300665	4759.625820568927	331.0	17302	1.0	0.0012939886354430827	0.0	0.8138163685798645
26778	1672	8P_-pE5PSoQ	0.024280294111510826	0.045686171147425764	1240.365988909427	1280.0	2049	1.0	0.03366145732969615	0.0	0.5226412415504456
26780	1674	xzZgO1xCJ7Q	0.02741334367789856	0.01810785466168293	7251.045454545455	470.0	21108	1.0	0.0008590396799793874	0.0	0.8455180525779724
26801	1695	xSzgJptAvuQ	0.03647043635424736	0.037478705281090284	45.56470588235293	608.0	28	1.0	0.0001061481945955543	0.0	0.7843437790870667
26804	1698	tZ46Ot4_lLo	0.005847837562206683	0.030223850162087926	57725.58171013536	482.0	18976	2.0	0.03840485410089129	0.0	0.887902557849884
26811	1705	55mp_1GWDeg	0.19718309859154928	0.034935082318297415	21.148062463851932	870.0	434	1.0	0.013631293985186695	0.0	0.5556018948554993
26812	1706	VTABdpD-rME	0.047831642497577376	0.009782164858771104	1544.4900662251655	531.0	1382	1.0	0.00032266329327136466	0.0	0.7973502278327942
26826	1720	2rfWyp7Uoxg	0.05503967068642606	0.007431290056226163	3528.0846153846155	790.0	1221	1.0	0.0009024592564727707	0.0	0.7271827459335327
26842	1736	xlQKOiYzgPE	0.023458668943246355	0.028222806408412283	1488.7183600713013	626.0	1393	1.0	0.02779962071694619	0.0	0.5319495797157288
26847	1741	OpFYcW73Rfk	0.018393980850343376	0.020462102481029927	606.4140776699029	355.0	1990	1.0	0.004448006620777806	0.0	0.7407064437866211
26855	1749	mjjejT_QbeY	0.011609933223913484	0.01946356515547116	139.42633228840126	123.0	863	4.0	0.037910144413308124	0.0	0.8149037957191467
26859	1753	CGjklVIoTD0	0.00884059877788498	0.05985231247570929	1345.6918032786884	615.0	818	1.0	0.08006173420905707	0.0	0.4464796781539917
26866	1760	9xLVVNQmXn0	0.0513231936429175	0.008681309141418526	156.7949260042283	1121.0	905	2.0	0.004590293594980155	0.0	0.5052652359008789
26869	1763	6k-rNNqE3v8	0.0043591253538893746	0.16250571559213536	9456.3248312078	267.0	10387	2.0	0.010429636895503346	0.0	0.593138575553894
26872	1766	Fz-6MdlPY1M	0.018827614560747986	0.03525837279780497	7248.940789473684	512.0	14583	1.0	0.0006726224045016662	0.0	0.8466260433197021
26875	1769	XXVoeCYWwX4	0.013657029097070532	0.03619307766955397	1400.5213980028534	302.0	3320	1.0	0.004403971291146789	0.0	0.4665669202804565
26876	1770	lhTu5bzK23w	0.001774619487871562	0.07776957163958641	9952.528995756718	343.0	1144	1.0	0.013614225108400723	0.0	0.3539195656776428
26882	1776	19AQ6VRgzzQ	0.020946520450629686	0.07349642689478901	5768.496598639455	1658.0	4452	1.0	0.00033651647578066636	0.0	0.6999945044517517
26885	1779	ORgeJIN2zPE	0.03008405790156255	0.0333535432275201	15917.854588796186	808.0	35494	1.0	0.039276622231907296	0.0	0.6423245668411255
26890	1784	p4rdoFqO1Lw	0.053890998691781086	0.006233672642104315	669.8488219895287	447.0	1052	1.0	0.00258195515151417	0.0	0.6979164481163025
26897	1791	HyYjcyas01Q	0.017857142857142856	0.0	1.2727272727272727	552.0	1	2.0	0.0005938476158129586	0.0	0.33067384362220764
26917	1811	9phgLO0suXM	0.01494742629372552	0.24740484429065746	63.54148471615721	288.0	296	1.0	0.011275203694358471	0.0	0.5510092973709106
26919	1813	khOUvmOQExc	0.11167064617670078	0.0021346115250548137	37077.26829268293	757.0	123574	2.0	0.0019028964377022688	0.0	0.509513258934021
26926	1820	xCRjWur8-7c	0.0369002306570057	0.012605775102503708	458.4940209267564	263.0	1866	1.0	0.07886976661892002	0.0	0.3807763755321503
26936	1830	O5QrLnVcQXc	0.02867313406019968	0.025419649840563142	2264.2745490981965	985.0	3227	3.0	0.00035685063330833554	0.0	0.3272410929203033
26943	1837	HAjkv4r4Kfk	0.020754376466341814	0.1320754716981132	131.92857142857142	323.0	42	1.0	0.07320529034682481	0.0	0.8733388185501099
26945	1839	NuG6FSBRKKQ	0.08499699582142424	0.00940512139711863	1629.5385620915033	730.0	6615	1.0	0.08626851736462868	0.0	0.7338840961456299
26951	1845	8iCZ0RhZamg	0.00397105791243888	0.10793650793650794	59.46386554621849	237.0	27	1.0	0.04096830571275841	0.0	0.3580014705657959
26961	1855	KayPYvo7KKQ	0.00430665599204925	0.4022988505747127	78.40476190476191	103.0	0	1.0	0.011785608340024694	0.0	0.4014305770397186
26972	1866	bkHKd7l1lMk	0.03796994449084748	0.04711997030013993	908.7631851085832	319.0	2265	1.0	0.029310699251991562	0.0	0.567101776599884
26975	1869	hVoXw8XFLtI	0.012603832563738787	0.0275310053654675	1005.3793696275073	264.0	1050	1.0	0.07765593640789416	0.0	0.412954330444336
